University_link,Picture_Url,University_Name,nation_flag_picture,Country,City,Rank_In_World,Description,Global_Score,Enrollment,city_latitude,city_longitude,country_latitude,country_longitude
https://www.usnews.com/education/best-global-universities/dalhousie-university-499990,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Dalhousie University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Halifax,#314,,57.7,"16,901",44.648618,-63.5859487,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/simon-fraser-university-499981,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Simon Fraser University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Burnaby,#317,,57.6,"26,981",49.2433804,-122.972545,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/university-of-south-florida-137351,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of South Florida,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Tampa,#317,,57.6,"39,907",27.9477595,-82.458444,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-notre-dame-152080,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Notre Dame,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Notre Dame,#322,,57.4,"12,401",41.70456775,-86.23822026,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-georgia-139959,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Georgia,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,"Athens (Georgia, U.S.)",#324,,57.3,,37.9838,23.7275,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-victoria-499967,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Victoria,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Victoria,#324,,57.3,"20,936",-36.5986096,144.6780052,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/washington-state-university-236939,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Washington State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Pullman,#328,,57.2,"29,463",46.7304268,-117.173895,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/nagoya-university-501944,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Nagoya University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Nagoya,#333,"Nagoya University is a Japanese national university that traces its roots back to 1871, when its predecessor medical...",56.8,"15,224",35.1851045,136.8998438,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/university-of-reading-504198,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Reading,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Reading,#333,,56.8,"16,195",51.456659,-0.9696512,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/eindhoven-university-of-technology-501655,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Eindhoven University of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/NLD.svg,Netherlands,Eindhoven,#342,,56.4,,51.4392648,5.478633,52.2434979,5.6343227
https://www.usnews.com/education/best-global-universities/university-of-south-carolina-columbia-218663,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of South Carolina Columbia,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Columbia,#346,,56.2,,4.099917,-72.9088133,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/kyushu-university-505482,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Kyushu University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Fukuoka,#349,,56.1,,33.6251241,130.6180016,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/university-of-texas-dallas-228787,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Texas Dallas,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Richardson,#349,,56.1,"25,464",32.9481789,-96.7297206,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/drexel-university-212054,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Drexel University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Philadelphia,#352,,56.0,,39.9527237,-75.1635262,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-delaware-130943,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Delaware,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Newark,#352,,56.0,"21,808",40.735657,-74.1723667,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-kentucky-157085,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Kentucky,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Lexington,#356,,55.8,,38.0464066,-84.4970393,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/tokyo-institute-of-technology-504950,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Tokyo Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Tokyo,#360,"The Tokyo Institute of Technology, also known as Tokyo Tech, is a Japanese national university. The institution traces...",55.7,"9,878",35.6812665,139.757653,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/university-of-south-australia-506290,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of South Australia,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/AUS.svg,Australia,Adelaide,#363,,55.6,"23,490",-34.9281805,138.5999312,-24.7761086,134.755
https://www.usnews.com/education/best-global-universities/university-of-surrey-505401,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Surrey,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Surrey,#370,,55.3,"15,875",51.2715316,-0.341452351,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-manitoba-503954,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Manitoba,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Winnipeg,#372,,55.2,"29,561",49.8955367,-97.1384584,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/university-of-strathclyde-504736,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Strathclyde,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Glasgow,#379,,55.0,,55.861155,-4.2501687,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/wayne-state-university-172644,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Wayne State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Detroit,#385,,54.9,,42.3315509,-83.0466403,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/louisiana-state-university-159391,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Louisiana State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Baton Rouge,#389,,54.8,"29,191",30.4507936,-91.1391153,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/laval-university-505699,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Laval University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Quebec City,#397,,54.5,"28,611",46.8137431,-71.2084061,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/university-of-twente-506687,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Twente,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/NLD.svg,Netherlands,Enschede,#400,,54.4,"9,816",52.2209855,6.8940537,52.2434979,5.6343227
https://www.usnews.com/education/best-global-universities/university-of-bath-506373,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Bath,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Bath,#409,,54.2,"16,730",51.3813864,-2.3596963,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-nebraska-lincoln-181464,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Nebraska Lincoln,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Lincoln (U.S.),#409,,54.2,"25,055",-27.4718777,-58.9911405,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-central-florida-132903,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Central Florida,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Orlando,#413,,54.1,"62,248",28.5421109,-81.3790304,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/york-university-canada-499962,https://www.usnews.com/static-atlas/assets/img/education/education.svg,York University - Canada,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Toronto,#426,,53.8,"44,036",43.6534817,-79.3839347,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/queens-university-canada-500946,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Queens University - Canada,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Kingston (Canada),#429,,53.7,"26,575",44.230687,-76.481323,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/hokkaido-university-501928,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Hokkaido University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Sapporo,#432,,53.6,,43.061936,141.3542924,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/university-of-houston-225511,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Houston,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Houston,#432,,53.6,"46,958",29.7589382,-95.3676974,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-tsukuba-506429,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Tsukuba,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Tsukuba,#432,,53.6,"16,626",36.0833265,140.077279,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/virginia-commonwealth-university-234030,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Virginia Commonwealth University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Richmond,#439,,53.5,,37.5385087,-77.43428,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-saskatchewan-499969,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Saskatchewan,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Saskatoon,#441,,53.4,"17,741",52.131802,-106.660767,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/university-of-missouri-columbia-178396,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Missouri Columbia,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Columbia,#452,,53.1,"25,113",4.099917,-72.9088133,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-oklahoma-norman-207500,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Oklahoma - Norman,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Norman,#461,,52.9,"26,450",35.2225717,-97.4394816,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/swansea-university-505583,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Swansea University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Swansea,#463,,52.8,"17,745",51.6195955,-3.9459248,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/florida-international-university-133951,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Florida International University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Miami,#468,,52.6,"35,590",25.7741728,-80.19362,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/texas-tech-university-229115,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Texas Tech University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Lubbock,#472,,52.4,"35,809",33.5634402,-101.8792389,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/george-mason-university-232186,https://www.usnews.com/static-atlas/assets/img/education/education.svg,George Mason University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Fairfax,#478,,52.2,"32,140",38.8462236,-77.3063733,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/brunel-university-502232,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Brunel University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Uxbridge,#485,,51.9,"14,185",51.5449509,-0.4816672,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/liverpool-john-moores-university-504028,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Liverpool John Moores University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Liverpool,#497,,51.4,,53.4071991,-2.99168,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-guelph-499974,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Guelph,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Guelph,#497,,51.4,"22,763",43.5460516,-80.2493276,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/indiana-university-purdue-university-indianapolis-151111,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indiana University-Purdue University Indianapolis,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Indianapolis,#500,,51.3,,39.7683331,-86.1583502,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/georgia-state-university-139940,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Georgia State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Atlanta,#504,,51.1,,33.7489924,-84.3902644,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-alabama-tuscaloosa-100751,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Alabama Tuscaloosa,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Tuscaloosa,#512,,50.7,"44,133",33.2095614,-87.5675258,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/keio-university-500715,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Keio University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Tokyo,#517,,50.6,,35.6812665,139.757653,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/carleton-university-499991,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Carleton University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Ottawa,#526,,50.3,,45.4208777,-75.6901106,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/loughborough-university-506503,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Loughborough University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Loughborough,#526,,50.3,"17,130",52.7723859,-1.2077985,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/indian-institute-of-science-iisc-bangalore-505956,https://www.usnews.com/object/image/00000157-8cb5-dca0-ad7f-ccb7ccf20000/$161003_IISc?size=responsive300&update-time=1475534623655,Indian Institute of Science (IISC) - Bangalore,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Bangalore,#551,The Indian Institute of Science is a public institution that was founded in 1909. The university is located in the city...,49.6,"3,990",12.9767936,77.590082,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-portsmouth-505745,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Portsmouth,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Portsmouth,#558,,49.4,"23,595",50.8036831,-1.075614,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-kent-500018,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Kent,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Canterbury,#576,,48.9,,51.2800275,1.0802533,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-texas-arlington-228769,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Texas Arlington,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Arlington,#576,,48.9,"33,537",32.7355816,-97.1071186,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-texas-at-san-antonio-utsa-229027,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Texas at San Antonio (UTSA),https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,San Antonio,#576,,48.9,"27,187",29.4246002,-98.4951405,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/auburn-university-100858,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Auburn University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Auburn,#579,,48.8,"27,512",32.6098566,-85.4807825,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/waseda-university-501931,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Waseda University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/JPN.svg,Japan,Tokyo,#579,,48.8,"46,798",35.6812665,139.757653,36.5748441,139.2394179
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-bombay-501259,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Bombay,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Mumbai,#583,"The Indian Institute of Technology Bombay, also known as IIT Bombay, is a public institution that was founded in 1958...",48.7,,19.0785451,72.878176,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/san-diego-state-university-122409,https://www.usnews.com/static-atlas/assets/img/education/education.svg,San Diego State University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,San Diego,#593,,48.4,"31,340",32.7174202,-117.1627728,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-madras-502278,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Madras,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Chennai,#605,"The Indian Institute of Technology Madras, also known as IIT Madras, is a public institution that was founded in 195...",48.2,,13.0836939,80.270186,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/oklahoma-state-university-stillwater-207388,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Oklahoma State University - Stillwater,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Stillwater,#633,,47.3,"21,250",36.1156306,-97.0585717,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-essex-502672,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Essex,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Colchester,#633,,47.3,"15,075",51.8896903,0.8994651,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/rochester-institute-of-technology-195003,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Rochester Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Rochester,#639,,47.2,,43.157285,-77.615214,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/victoria-university-528927,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Victoria University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/AUS.svg,Australia,Footscray,#649,,47.0,"14,387",-37.801366,144.9024241,-24.7761086,134.755
https://www.usnews.com/education/best-global-universities/concordia-university-canada-499961,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Concordia University - Canada,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Montreal,#653,,46.8,"35,592",45.5031824,-73.5698065,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/university-of-north-carolina-charlotte-199139,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of North Carolina Charlotte,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Charlotte,#676,,46.3,,35.2272086,-80.8430827,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-north-texas-denton-227216,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of North Texas Denton,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Denton,#679,,46.2,,33.1838787,-97.1413417,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/clemson-university-217882,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Clemson University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Clemson,#693,,45.9,,34.6850749,-82.8364111,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/memorial-university-newfoundland-499985,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Memorial University Newfoundland,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,St. John's,#698,,45.7,,47.5614705,-52.7126162,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/rensselaer-polytechnic-institute-194824,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Rensselaer Polytechnic Institute,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Troy,#698,,45.7,,39.95737395,26.23801746,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/northumbria-university-529055,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Northumbria University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Newcastle upon Tyne,#708,,45.5,"23,495",54.9738474,-1.6131572,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/cranfield-university-500995,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Cranfield University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Cranfield,#710,,45.4,,52.0690205,-0.6079317,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-delhi-500856,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Delhi,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,New Delhi,#717,,45.3,"9,794",28.6138954,77.2090057,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/heriot-watt-university-506192,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Heriot Watt University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Edinburgh,#725,,45.1,"9,885",55.9533456,-3.1883749,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/illinois-institute-of-technology-145725,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Illinois Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Chicago,#735,,44.8,,41.8755616,-87.6244212,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-quebec-montreal-504868,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Quebec Montreal,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Montreal,#745,,44.5,,45.5031824,-73.5698065,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/manchester-metropolitan-university-528968,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Manchester Metropolitan University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Manchester,#750,,44.4,"29,830",53.4794892,-2.2451148,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/university-of-arkansas-fayetteville-106397,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Arkansas Fayetteville,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Fayetteville,#750,,44.4,"25,207",36.0625843,-94.1574328,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/university-of-maryland-baltimore-county-163268,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Maryland Baltimore County,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Baltimore,#759,,44.2,,39.2908816,-76.610759,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-kharagpur-500533,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Kharagpur,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Kharagpur,#764,,44.1,,25.13317305,86.52504036,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/university-of-sherbrooke-506839,https://www.usnews.com/static-atlas/assets/img/education/education.svg,University of Sherbrooke,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/CAN.svg,Canada,Sherbrooke,#789,,43.4,,45.403271,-71.889038,61.0666922,-107.991707
https://www.usnews.com/education/best-global-universities/ulster-university-528872,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Ulster University,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/GBR.svg,United Kingdom,Coleraine,#814,,42.8,"19,680",55.1315912,-6.671861,54.7023545,-3.2765753
https://www.usnews.com/education/best-global-universities/new-jersey-institute-of-technology-185828,https://www.usnews.com/static-atlas/assets/img/education/education.svg,New Jersey Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Newark,#826,,42.4,"9,757",40.735657,-74.1723667,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/missouri-university-of-science-technology-178411,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Missouri University of Science & Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Rolla,#835,,42.3,,13.84850035,77.09851328,39.7837304,-100.445882
https://www.usnews.com/education/best-global-universities/vellore-institute-of-technology-529209,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Vellore Institute of Technology,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Tamil Nadu,#844,,42.2,"33,416",10.9094334,78.3665347,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/indian-institute-of-technology-iit-kanpur-506622,https://www.usnews.com/static-atlas/assets/img/education/education.svg,Indian Institute of Technology (IIT) - Kanpur,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/IND.svg,India,Kanpur,#879,,41.3,,26.4609135,80.3217588,22.3511148,78.6677428
https://www.usnews.com/education/best-global-universities/new-york-university-tandon-school-of-engineering-529686,https://www.usnews.com/static-atlas/assets/img/education/education.svg,New York University Tandon School of Engineering,https://www.usnews.com/static-atlas/assets/img/news/best-countries/flags-svg/USA.svg,United States,Brooklyn,#879,,41.3,,40.6526006,-73.9497211,39.7837304,-100.445882
